112.705607,28.429343
106.525765,29.508689
121.504777,29.927583
125.264412,43.968386
116.204469,39.899936
115.368400,22.777408
113.398456,22.942806
108.353118,21.637598
117.166837,38.753497
115.801421,28.624569
110.483238,19.239166
115.827952,32.861126
116.308953,23.263404
76.167517,38.942441
118.403952,31.436970
119.768308,28.896868
116.758784,28.706641
113.812121,22.756436
116.637983,40.113205
119.536046,25.950272
104.278370,30.965390
110.573918,19.157068
116.411336,39.972553
113.884362,22.478819
104.104497,26.219759
103.066442,25.225715
114.294369,30.474037
116.650569,40.120270
118.795287,32.051662
112.446231,34.621032
118.108517,39.570679
118.350908,35.094419
113.640665,34.661430
116.661536,39.891743
123.504984,41.769500
112.477940,37.715193
113.680037,34.767038
119.448336,32.205666
120.565828,32.406252
121.145047,28.858457
116.341974,40.013180
116.470220,39.898780
116.289516,39.836652
109.463987,31.018498
118.002944,36.835814
116.425972,39.859722
123.402403,41.869084
115.918539,28.674175
94.581070,40.122684
116.416930,39.839750
110.197400,20.055943
116.342580,39.910770
118.732109,32.021505
116.103668,39.909513
116.431985,39.985442
119.447694,32.414306
116.456873,39.935162
116.367394,40.031789
116.433517,39.890655
116.634651,40.318131
110.089589,23.332300
114.028813,22.652531
106.320464,38.551235
114.277723,22.715752
113.864042,23.630926
114.302124,30.557723
114.473674,36.630283
116.674336,40.370559
113.672521,34.874804
118.147338,39.605230
113.184278,40.038036
120.135838,29.405661
113.460602,29.481555
109.939247,40.602673
115.680472,37.757164
119.523993,35.461428
123.354814,41.805553
113.541658,34.789663
113.243654,35.246364
118.054163,24.496431
113.512806,34.730601
114.552079,37.996417
119.563456,39.932396
113.512806,34.730601
113.676947,34.769775
107.763937,29.864231
106.345440,29.621896
108.947747,34.288073
108.413039,31.165982
118.316805,36.811210
118.903649,42.290534
115.456862,35.245538
120.315064,36.075892
118.139550,39.583974
113.906386,35.289904
109.463987,31.018498
109.846995,40.638532
115.467599,38.866386
108.951734,34.155577
123.442649,41.669686
114.025502,33.589501
106.664992,29.030688
106.253623,29.312003
116.772406,39.980696
108.313156,22.856077
116.631839,40.075549
108.660865,34.336609
116.467203,33.928903
114.508447,38.023756
108.385848,30.819501
110.971206,35.014426
120.723000,31.260281
117.442514,34.443630
118.944432,32.063685
125.396465,43.950366
112.582672,37.852336
120.792141,31.651875
112.566797,37.785872
118.016946,36.849989
124.357399,39.993778
113.696604,34.629603
120.047336,32.165498
109.819565,40.649459
120.420598,36.300789
111.440169,35.893109
117.333679,34.809391
114.471533,38.108722
116.623463,23.677612
105.854537,32.434163
120.256573,27.101689
113.289635,23.218442
114.179161,22.635299
106.759133,26.588499
114.038088,33.010909
113.268533,23.110456
106.118889,30.780641
114.121325,22.676587
108.404001,22.833090
115.519032,38.926995
113.857973,22.610150
106.265539,29.282399
120.667515,36.365663
116.540071,39.898698
121.652522,31.553531
124.387260,40.133820
106.768878,31.851478
113.936667,22.490667
109.578330,18.281397
112.993516,22.831182
114.032471,22.557715
113.928466,22.542568
112.993516,22.831182
114.107383,32.099981
112.993516,22.831182
112.993516,22.831182
